Fecha;CO;Ciudad;Temperatura;Depto;Consumo;PesoGr;Unidades;Edad;Sexo;TipoGranja;Humedad;Densidad;HorasLuz;Ventilacion;CalidadCama;Genetica;consumoAgua;TipoAlimento;Conversion;Peso;TipoPollo
17/07/2024;E45;Fusagasuga;21;Cundinamarca;695.25;69.13095356;10057;31;machos;MANUAL;0.77;13;16;0;2;0;0.47;N;0;1.718;Grande
17/07/2024;E45;Fusagasuga;21;Cundinamarca;695.25;69.13095356;10057;31;hembras;MANUAL;0.77;13;16;0;5;0;0.47;N;0;1.718;Grande
17/07/2024;E45;Fusagasuga;21;Cundinamarca;676.8125;92.73944916;7298;31;machos;MANUAL;0.77;13;16;0;4;0;0.47;N;0;1.943;Grande
17/07/2024;E45;Fusagasuga;21;Cundinamarca;676.8125;92.73944916;7298;31;hembras;MANUAL;0.77;13;16;0;2;0;0.47;N;0;1.943;Grande
17/07/2024;E08;Sasaima;26;Cundinamarca;196.5757576;66.03149399;2977;32;hembras;MANUAL;0.87;13;16;0;5;0;0.37;N;0;1.598;Comercial
17/07/2024;E08;Sasaima;26;Cundinamarca;254.7575758;71.82339323;3547;32;machos;MANUAL;0.87;13;16;0;1;0;0.37;N;0;1.71;Grande
17/07/2024;E08;Sasaima;26;Cundinamarca;157.7878788;58.67901778;2689;32;hembras;MANUAL;0.87;13;16;0;3;0;0.37;N;0;1.592;Comercial
17/07/2024;E08;Sasaima;26;Cundinamarca;100.8181818;71.14903444;1417;32;machos;MANUAL;0.87;13;16;0;4;0;0.37;N;0;1.798;Grande
17/07/2024;E08;Sasaima;26;Cundinamarca;288.6969697;52.78788987;5469;32;hembras;MANUAL;0.87;13;16;0;5;0;0.37;N;0;1.557;Comercial
17/07/2024;E08;Sasaima;26;Cundinamarca;463.2424242;69.83905084;6633;32;machos;MANUAL;0.87;13;16;0;3;0;0.37;N;0;1.806;Grande
17/07/2024;E08;Sasaima;26;Cundinamarca;142.030303;66.71221372;2129;32;hembras;MANUAL;0.87;13;16;0;3;0;0.37;N;0;1.611;Comercial
17/07/2024;E24;Arbelaez;23;Cundinamarca;1065.666667;127.1982176;8378;35;hembras;MANUAL;0.8;13;16;0;2;0;0.34;N;0;1.9;Grande
17/07/2024;E24;Arbelaez;23;Cundinamarca;1048.444444;698.9629627;1500;35;machos;MANUAL;0.8;13;16;0;2;0;0.34;N;0;2.21;Grande
17/07/2024;E24;Arbelaez;23;Cundinamarca;1048.444444;698.9629627;1500;35;hembras;MANUAL;0.8;13;16;0;3;0;0.34;N;0;2.21;Grande
17/07/2024;E24;Arbelaez;23;Cundinamarca;1065.111111;227.8312537;4675;35;machos;MANUAL;0.8;13;16;0;2;0;0.34;N;0;2;Grande
17/07/2024;E24;Arbelaez;23;Cundinamarca;1065.111111;227.8312537;4675;35;hembras;MANUAL;0.8;13;16;0;4;0;0.34;N;0;2;Grande
17/07/2024;E24;Arbelaez;23;Cundinamarca;1062.333333;73.60447121;14433;35;hembras;MANUAL;0.8;13;16;0;4;0;0.34;N;0;1.91;Grande
17/07/2024;E24;Arbelaez;23;Cundinamarca;1048.444444;120.4693145;8703;35;machos;MANUAL;0.8;13;16;0;4;0;0.34;N;0;2.2;Grande
17/07/2024;E24;Arbelaez;23;Cundinamarca;1048.444444;120.4693145;8703;35;hembras;MANUAL;0.8;13;16;0;2;0;0.34;N;0;2.2;Grande
17/07/2024;E24;Arbelaez;23;Cundinamarca;1065.111111;78.4670039;13574;35;machos;MANUAL;0.8;13;16;0;4;0;0.34;N;0;1.94;Grande
17/07/2024;E24;Arbelaez;23;Cundinamarca;1065.111111;78.4670039;13574;35;hembras;MANUAL;0.8;13;16;0;3;0;0.34;N;0;1.94;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;547.2352941;520.6805843;1051;33;machos;MANUAL;0.77;13;16;0;4;0;0.35;N;0;2.184;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;547.2352941;520.6805843;1051;33;machos;MANUAL;0.77;13;16;0;3;0;0.35;N;0;2.184;Grande
17/07/2024;E24;Arbelaez;23;Cundinamarca;1030.111111;153.541677;6709;35;machos;MANUAL;0.8;13;16;0;3;0;0.34;N;0;2.07;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;323.7058824;218.5725067;1481;33;machos;MANUAL;0.77;13;16;0;4;0;0.35;N;0;1.914;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;834.2941176;71.53954018;11662;33;machos;MANUAL;0.77;13;16;0;4;0;0.35;N;0;1.945;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;477.8235294;134.67405;3548;33;machos;MANUAL;0.77;13;16;0;3;0;0.35;N;0;1.95;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;547.2352941;67.89519778;8060;33;hembras;MANUAL;0.77;13;16;0;1;0;0.35;N;0;1.868;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;777.8235294;66.2428487;11742;33;hembras;MANUAL;0.77;13;16;0;5;0;0.35;N;0;1.714;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;541.3529412;66.80070844;8104;33;hembras;MANUAL;0.77;13;16;0;1;0;0.35;N;0;1.83;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;753.1176471;64.14425067;11741;33;hembras;MANUAL;0.77;13;16;0;5;0;0.35;N;0;1.759;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;453.1176471;72.6499354;6237;33;machos;MANUAL;0.77;13;16;0;4;0;0.35;N;0;1.956;Grande
17/07/2024;E45;Fusagasuga;21;Cundinamarca;562.75;72.52867638;7759;31;hembras;MANUAL;0.77;13;16;0;5;0;0.47;N;0;1.827;Grande
17/07/2024;E33;Fusagasuga;21;Cundinamarca;183.7058824;78.77610738;2332;33;machos;MANUAL;0.77;13;16;0;2;0;0.35;N;0;1.925;Grande
17/07/2024;E45;Fusagasuga;21;Cundinamarca;634;82.76762402;7660;31;machos;MANUAL;0.77;13;16;0;4;0;0.47;N;0;2.12;Grande
18/07/2024;E45;Fusagasuga;21;Cundinamarca;652.3333333;85.46224726;7633;32;machos;MANUAL;0.77;13;16;0;4;0;0.47;N;0;2.249;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;189.8571429;81.5187389;2329;34;machos;MANUAL;0.77;13;16;0;2;0;0.35;N;0;2.064;Grande
18/07/2024;E45;Fusagasuga;21;Cundinamarca;716.5757576;71.32946024;10046;32;hembras;MANUAL;0.77;13;16;0;4;0;0.47;N;0;1.794;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;471;146.0465116;3225;34;machos;MANUAL;0.77;13;16;0;2;0;0.35;N;0;2.017;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;776.1428571;66.13914419;11735;34;hembras;MANUAL;0.77;13;16;0;3;0;0.35;N;0;1.834;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;557.8571429;68.88826166;8098;34;hembras;MANUAL;0.77;13;16;0;3;0;0.35;N;0;1.883;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;800.1428571;68.17268954;11737;34;hembras;MANUAL;0.77;13;16;0;5;0;0.35;N;0;1.83;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;564.7142857;70.13341849;8052;34;hembras;MANUAL;0.77;13;16;0;1;0;0.35;N;0;1.877;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;482.4285714;744.4885361;648;34;machos;MANUAL;0.77;13;16;0;4;0;0.35;N;0;2.01;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;861.8571429;99.67123198;8647;34;machos;MANUAL;0.77;13;16;0;3;0;0.35;N;0;2.045;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;321.2857143;217.5258729;1477;34;machos;MANUAL;0.77;13;16;0;3;0;0.35;N;0;2.006;Grande
18/07/2024;E24;Arbelaez;23;Cundinamarca;1017.378378;283.7875531;3585;36;machos;MANUAL;0.8;13;16;0;5;0;0.34;N;0;2.15;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;537.2857143;512.6772083;1048;34;machos;MANUAL;0.77;13;16;0;1;0;0.35;N;0;2.154;Grande
18/07/2024;E33;Fusagasuga;21;Cundinamarca;537.2857143;512.6772083;1048;34;machos;MANUAL;0.77;13;16;0;2;0;0.35;N;0;2.154;Grande
18/07/2024;E24;Arbelaez;23;Cundinamarca;1055.216216;211.0432432;5000;36;hembras;MANUAL;0.8;13;16;0;2;0;0.34;N;0;1.97;Grande
18/07/2024;E08;Sasaima;26;Cundinamarca;146.0588235;68.60442626;2129;33;hembras;MANUAL;0.87;13;16;0;4;0;0.37;N;0;1.604;Comercial
18/07/2024;E08;Sasaima;26;Cundinamarca;480.1764706;72.61098905;6613;33;machos;MANUAL;0.87;13;16;0;3;0;0.37;N;0;1.835;Grande
18/07/2024;E08;Sasaima;26;Cundinamarca;297.8235294;65.29785779;4561;33;hembras;MANUAL;0.87;13;16;0;1;0;0.37;N;0;1.582;Comercial
18/07/2024;E08;Sasaima;26;Cundinamarca;108.4117647;76.56198072;1416;33;machos;MANUAL;0.87;13;16;0;5;0;0.37;N;0;1.805;Grande
18/07/2024;E08;Sasaima;26;Cundinamarca;163.7058824;60.97053348;2685;33;hembras;MANUAL;0.87;13;16;0;1;0;0.37;N;0;1.569;Comercial
18/07/2024;E08;Sasaima;26;Cundinamarca;263.7058824;74.45112434;3542;33;machos;MANUAL;0.87;13;16;0;1;0;0.37;N;0;1.862;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;3;0;0.52;N;0;1.916;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.916;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;1;0;0.52;N;0;1.916;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;3;0;0.52;N;0;1.916;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;4;0;0.52;N;0;1.916;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.916;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;5;0;0.52;N;0;1.916;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;3;0;0.52;N;0;1.916;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;3;0;0.52;N;0;1.913;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;4;0;0.52;N;0;1.913;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;4;0;0.52;N;0;1.913;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;3;0;0.52;N;0;1.913;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;1;0;0.52;N;0;1.913;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.913;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.913;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;5;0;0.52;N;0;1.913;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.942;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;1;0;0.52;N;0;1.942;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;3;0;0.52;N;0;1.942;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;3;0;0.52;N;0;1.942;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;4;0;0.52;N;0;1.942;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;1;0;0.52;N;0;1.942;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;3;0;0.52;N;0;1.942;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;5;0;0.52;N;0;1.942;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;4;0;0.52;N;0;1.912;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;1;0;0.52;N;0;1.912;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;4;0;0.52;N;0;1.912;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;machos;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.912;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.912;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;1;0;0.52;N;0;1.912;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;2;0;0.52;N;0;1.912;Grande
18/07/2024;E25;Restrepo;29;Meta;554.4516129;74.37312044;7455;30;hembras;MANUAL;0.79;18;16;0;4;0;0.52;N;0;1.912;Grande
18/07/2024;E08;Sasaima;26;Cundinamarca;201.3529412;67.65891841;2976;33;hembras;MANUAL;0.87;13;16;0;5;0;0.37;N;0;1.563;Comercial
18/07/2024;E45;Fusagasuga;21;Cundinamarca;709.3030303;97.41835329;7281;32;machos;MANUAL;0.77;13;16;0;1;0;0.47;N;0;2.061;Grande
18/07/2024;E45;Fusagasuga;21;Cundinamarca;709.3030303;97.41835329;7281;32;hembras;MANUAL;0.77;13;16;0;4;0;0.47;N;0;2.061;Grande
18/07/2024;E45;Fusagasuga;21;Cundinamarca;716.5757576;71.32946024;10046;32;machos;MANUAL;0.77;13;16;0;2;0;0.47;N;0;1.794;Grande
18/07/2024;E45;Fusagasuga;21;Cundinamarca;716.5757576;71.32946024;10046;32;hembras;MANUAL;0.77;13;16;0;3;0;0.47;N;0;1.794;Grande
19/07/2024;E45;Fusagasuga;21;Cundinamarca;736.6470588;71.99443499;10232;33;machos;MANUAL;0.77;13;16;0;5;0;0.47;N;0;1.884;Grande
19/07/2024;E45;Fusagasuga;21;Cundinamarca;736.6470588;71.99443499;10232;33;hembras;MANUAL;0.77;13;16;0;4;0;0.47;N;0;1.884;Grande
19/07/2024;E08;Sasaima;26;Cundinamarca;207;69.57983193;2975;34;hembras;MANUAL;0.87;13;16;0;2;0;0.37;N;0;1.694;Comercial
19/07/2024;E08;Sasaima;26;Cundinamarca;272.1428571;508.6782376;535;34;machos;MANUAL;0.87;13;16;0;5;0;0.37;N;0;1.694;Comercial
19/07/2024;E08;Sasaima;26;Cundinamarca;169.2857143;63.04868317;2685;34;hembras;MANUAL;0.87;13;16;0;2;0;0.37;N;0;1.627;Comercial
19/07/2024;E76;Fusagasuga;21;Cundinamarca;756.6470588;62.6467179;12078;33;hembras;MANUAL;0.77;13;16;0;2;0;0.46;N;0;1.637;Comercial
19/07/2024;E08;Sasaima;26;Cundinamarca;86.42857143;61.29685917;1410;34;machos;MANUAL;0.87;13;16;0;5;0;0.37;N;0;1.814;Grande
19/07/2024;E08;Sasaima;26;Cundinamarca;306.4285714;67.31734873;4552;34;hembras;MANUAL;0.87;13;16;0;2;0;0.37;N;0;1.616;Comercial
19/07/2024;E08;Sasaima;26;Cundinamarca;497.2857143;125.8314054;3952;34;machos;MANUAL;0.87;13;16;0;5;0;0.37;N;0;1.87;Grande
19/07/2024;E08;Sasaima;26;Cundinamarca;149.8571429;70.48783768;2126;34;hembras;MANUAL;0.87;13;16;0;4;0;0.37;N;0;1.692;Comercial
19/07/2024;E33;Fusagasuga;21;Cundinamarca;527.8888889;508.5634768;1038;35;machos;MANUAL;0.77;13;16;0;3;0;0.35;N;0;2.3;Grande
19/07/2024;E33;Fusagasuga;21;Cundinamarca;527.8888889;508.5634768;1038;35;machos;MANUAL;0.77;13;16;0;1;0;0.35;N;0;2.3;Grande
19/07/2024;E33;Fusagasuga;21;Cundinamarca;317.8888889;215.8105152;1473;35;machos;MANUAL;0.77;13;16;0;2;0;0.35;N;0;2.198;Grande
19/07/2024;E33;Fusagasuga;21;Cundinamarca;871.2222222;101.1637508;8612;35;machos;MANUAL;0.77;13;16;0;4;0;0.35;N;0;2.136;Grande
19/07/2024;E33;Fusagasuga;21;Cundinamarca;471.2222222;738.5928248;638;35;machos;MANUAL;0.77;13;16;0;4;0;0.35;N;0;2.065;Grande
19/07/2024;E33;Fusagasuga;21;Cundinamarca;821.2222222;70.04027481;11725;35;hembras;MANUAL;0.77;13;16;0;2;0;0.35;N;0;1.915;Grande
19/07/2024;E33;Fusagasuga;21;Cundinamarca;799;68.12174951;11729;35;hembras;MANUAL;0.77;13;16;0;3;0;0.35;N;0;1.912;Grande
19/07/2024;E33;Fusagasuga;21;Cundinamarca;469;145.8333333;3216;35;machos;MANUAL;0.77;13;16;0;1;0;0.35;N;0;2.08;Grande
19/07/2024;E76;Fusagasuga;21;Cundinamarca;370.7647059;84.57224131;4384;33;machos;MANUAL;0.77;13;16;0;5;0;0.46;N;0;1.873;Grande
19/07/2024;E76;Fusagasuga;21;Cundinamarca;433.1176471;83.03635872;5216;33;machos;MANUAL;0.77;13;16;0;1;0;0.46;N;0;1.91;Grande
19/07/2024;E76;Fusagasuga;21;Cundinamarca;433.1176471;83.03635872;5216;33;machos;MANUAL;0.77;13;16;0;4;0;0.46;N;0;1.91;Grande
19/07/2024;E33;Fusagasuga;21;Cundinamarca;196.7777778;84.5992166;2326;35;machos;MANUAL;0.77;13;16;0;4;0;0.35;N;0;2.153;Grande
19/07/2024;E45;Fusagasuga;21;Cundinamarca;669.5882353;279.8112141;2393;33;machos;MANUAL;0.77;13;16;0;2;0;0.47;N;0;2.357;Grande
22/07/2024;E76;Fusagasuga;21;Cundinamarca;476.8378378;93.11420383;5121;36;machos;MANUAL;0.77;13;16;0;2;0;0.46;N;0;2.206;Grande
22/07/2024;E76;Fusagasuga;21;Cundinamarca;476.8378378;93.11420383;5121;36;machos;MANUAL;0.77;13;16;0;1;0;0.46;N;0;2.206;Grande
22/07/2024;E76;Fusagasuga;21;Cundinamarca;402.2432432;93.69747105;4293;36;machos;MANUAL;0.77;13;16;0;3;0;0.46;N;0;2.212;Grande
22/07/2024;E33;Fusagasuga;21;Cundinamarca;443.1025641;138.3830619;3202;38;machos;MANUAL;0.77;13;16;0;2;0;0.35;N;0;2.347;Grande
22/07/2024;E27;Fusagasuga;21;Cundinamarca;484.1612903;57.43994428;8429;30;hembras;MANUAL;0.77;13;16;0;1;0;0.47;N;0;1.31;Comercial
22/07/2024;E27;Fusagasuga;21;Cundinamarca;490.6129032;58.58064516;8375;30;machos;MANUAL;0.77;13;16;0;4;0;0.47;N;0;1.461;Comercial
22/07/2024;E27;Fusagasuga;21;Cundinamarca;347.3870968;49.88327065;6964;30;hembras;MANUAL;0.77;13;16;0;4;0;0.47;N;0;1.22;Comercial
22/07/2024;E27;Fusagasuga;21;Cundinamarca;485.4516129;58.37561483;8316;30;hembras;MANUAL;0.77;13;16;0;2;0;0.47;N;0;1.381;Comercial
22/07/2024;E27;Fusagasuga;21;Cundinamarca;486.7419355;58.74269074;8286;30;machos;MANUAL;0.77;13;16;0;1;0;0.47;N;0;1.445;Comercial
22/07/2024;E27;Fusagasuga;21;Cundinamarca;432.5483871;61.99632895;6977;30;machos;MANUAL;0.77;13;16;0;4;0;0.47;N;0;1.439;Comercial
22/07/2024;E33;Fusagasuga;21;Cundinamarca;824.6410256;133848.5677;6.161;38;machos;MANUAL;0.77;13;16;0;4;0;0.35;N;0;2.412;Grande
22/07/2024;E08;Sasaima;26;Cundinamarca;530.5789474;135.8021365;3907;37;machos;MANUAL;0.87;13;16;0;2;0;0.37;N;0;2.222;Grande
22/07/2024;E08;Sasaima;26;Cundinamarca;345.3157895;76.27916711;4527;37;hembras;MANUAL;0.87;13;16;0;2;0;0.37;N;0;1.965;Grande
22/07/2024;E08;Sasaima;26;Cundinamarca;128.4736842;91.76691729;1400;37;machos;MANUAL;0.87;13;16;0;1;0;0.37;N;0;2.26;Grande
22/07/2024;E76;Fusagasuga;21;Cundinamarca;818.4594595;68.0971345;12019;36;hembras;MANUAL;0.77;13;16;0;5;0;0.46;N;0;1.874;Grande
22/07/2024;E08;Sasaima;26;Cundinamarca;259;516.9660679;501;37;machos;MANUAL;0.87;13;16;0;2;0;0.37;N;0;2.258;Grande
23/07/2024;E08;Sasaima;26;Cundinamarca;221.5641026;457.7770715;484;38;machos;MANUAL;0.87;13;16;0;4;0;0.37;N;0;2.396;Grande
23/07/2024;E89;Arbelaez;23;Cundinamarca;1350.515152;64.86624169;20820;32;machos;MANUAL;0.8;13;16;0;2;0;0.42;N;0;1.8;Grande
23/07/2024;E89;Arbelaez;23;Cundinamarca;1350.515152;64.86624169;20820;32;machos;MANUAL;0.8;13;16;0;3;0;0.42;N;0;1.8;Grande
23/07/2024;E89;Arbelaez;23;Cundinamarca;1350.515152;64.86624169;20820;32;hembras;MANUAL;0.8;13;16;0;2;0;0.42;N;0;1.8;Grande
23/07/2024;E08;Sasaima;26;Cundinamarca;125.1538462;89.58757781;1397;38;machos;MANUAL;0.87;13;16;0;5;0;0.37;N;0;2.41;Grande
23/07/2024;E08;Sasaima;26;Cundinamarca;515.9230769;132.7304031;3887;38;machos;MANUAL;0.87;13;16;0;2;0;0.37;N;0;2.415;Grande
23/07/2024;E27;Fusagasuga;21;Cundinamarca;445.25;63.85343468;6973;31;machos;MANUAL;0.77;13;16;0;5;0;0.47;N;0;1.544;Comercial
23/07/2024;E11;Sasaima;26;Cundinamarca;272.75;70.69725246;3858;31;machos;MANUAL;0.87;13;16;0;5;0;0.68;N;0;1.714;Grande
23/07/2024;E27;Fusagasuga;21;Cundinamarca;520.25;62.86249396;8276;31;machos;MANUAL;0.77;13;16;0;2;0;0.47;N;0;1.55;Comercial
23/07/2024;E27;Fusagasuga;21;Cundinamarca;501.5;60.32719836;8313;31;hembras;MANUAL;0.77;13;16;0;3;0;0.47;N;0;1.449;Comercial
23/07/2024;E27;Fusagasuga;21;Cundinamarca;361.5;51.95458465;6958;31;hembras;MANUAL;0.77;13;16;0;1;0;0.47;N;0;1.305;Comercial
23/07/2024;E27;Fusagasuga;21;Cundinamarca;512.75;61.25313583;8371;31;machos;MANUAL;0.77;13;16;0;3;0;0.47;N;0;1.552;Comercial
23/07/2024;E27;Fusagasuga;21;Cundinamarca;500.25;59.38390313;8424;31;hembras;MANUAL;0.77;13;16;0;2;0;0.47;N;0;1.467;Comercial
23/07/2024;E11;Sasaima;26;Cundinamarca;497.75;60.894299;8174;31;hembras;MANUAL;0.87;13;16;0;5;0;0.68;N;0;1.483;Comercial
23/07/2024;E55;Fusagasuga;21;Cundinamarca;397.6666667;54.94151239;7238;29;hembras;MANUAL;0.77;13;16;0;5;0;0.61;N;0;1.392;Comercial
23/07/2024;E55;Fusagasuga;21;Cundinamarca;385.6666667;54.93827161;7020;29;hembras;MANUAL;0.77;13;16;0;3;0;0.61;N;0;1.309;Comercial
23/07/2024;E55;Fusagasuga;21;Cundinamarca;313.6666667;59.4628752;5275;29;machos;MANUAL;0.77;13;16;0;2;0;0.61;N;0;1.52;Comercial
23/07/2024;E55;Fusagasuga;21;Cundinamarca;328.3333333;60.62284588;5416;29;machos;MANUAL;0.77;13;16;0;3;0;0.61;N;0;1.492;Comercial
23/07/2024;E55;Fusagasuga;21;Cundinamarca;279;54.35417884;5133;29;hembras;MANUAL;0.77;13;16;0;3;0;0.61;N;0;1.306;Comercial
23/07/2024;E76;Fusagasuga;21;Cundinamarca;411.6315789;96.46861469;4267;37;machos;MANUAL;0.77;13;16;0;2;0;0.46;N;0;2.29;Grande
23/07/2024;E76;Fusagasuga;21;Cundinamarca;489.5263158;96.02320828;5098;37;machos;MANUAL;0.77;13;16;0;1;0;0.46;N;0;2.275;Grande
23/07/2024;E76;Fusagasuga;21;Cundinamarca;489.5263158;96.02320828;5098;37;machos;MANUAL;0.77;13;16;0;5;0;0.46;N;0;2.275;Grande
23/07/2024;E89;Arbelaez;23;Cundinamarca;1649.909091;73.12778526;22562;32;machos;MANUAL;0.8;13;16;0;3;0;0.42;N;0;1.68;Comercial
23/07/2024;E89;Arbelaez;23;Cundinamarca;1649.909091;73.12778526;22562;32;machos;MANUAL;0.8;13;16;0;1;0;0.42;N;0;1.68;Comercial
23/07/2024;E89;Arbelaez;23;Cundinamarca;1649.909091;73.12778526;22562;32;hembras;MANUAL;0.8;13;16;0;2;0;0.42;N;0;1.68;Comercial
23/07/2024;E89;Arbelaez;23;Cundinamarca;1649.909091;73.12778526;22562;32;hembras;MANUAL;0.8;13;16;0;2;0;0.42;N;0;1.68;Comercial
23/07/2024;E11;Sasaima;26;Cundinamarca;451.5;64.47236898;7003;31;hembras;MANUAL;0.87;13;16;0;4;0;0.68;N;0;1.538;Comercial
23/07/2024;E11;Sasaima;26;Cundinamarca;272.75;70.80737279;3852;31;machos;MANUAL;0.87;13;16;0;5;0;0.68;N;0;1.706;Grande
23/07/2024;E11;Sasaima;26;Cundinamarca;484;72.00238024;6722;31;machos;MANUAL;0.87;13;16;0;1;0;0.68;N;0;1.727;Grande
23/07/2024;E11;Sasaima;26;Cundinamarca;431.5;63.93539784;6749;31;hembras;MANUAL;0.87;13;16;0;2;0;0.68;N;0;1.608;Comercial
23/07/2024;E11;Sasaima;26;Cundinamarca;452.75;62.84702943;7204;31;machos;MANUAL;0.87;13;16;0;2;0;0.68;N;0;1.616;Comercial
23/07/2024;E11;Sasaima;26;Cundinamarca;452.75;62.84702943;7204;31;machos;MANUAL;0.87;13;16;0;4;0;0.68;N;0;1.616;Comercial
23/07/2024;E55;Fusagasuga;21;Cundinamarca;245.6666667;58.96943512;4166;29;machos;MANUAL;0.77;13;16;0;2;0;0.61;N;0;1.462;Comercial
23/07/2024;E55;Fusagasuga;21;Cundinamarca;231;60.12493493;3842;29;machos;MANUAL;0.77;13;16;0;3;0;0.61;N;0;1.432;Comercial
24/07/2024;E11;Sasaima;26;Cundinamarca;468.0909091;72.04723859;6497;32;machos;MANUAL;0.87;13;16;0;4;0;0.68;N;0;1.754;Grande
24/07/2024;E11;Sasaima;26;Cundinamarca;468.0909091;72.04723859;6497;32;machos;MANUAL;0.87;13;16;0;5;0;0.68;N;0;1.754;Grande
