Fecha;CO;Ciudad;Temperatura;Depto;Consumo;Unidades;Edad;Sexo;TipoGranja;Peso
26/09/2024;F04;Nilo;32;Cundinamarca;849.5882353;11495;33;hembras;MANUAL;1.864
26/09/2024;F04;Nilo;32;Cundinamarca;228.4117647;2269;33;machos;MANUAL;1.89
26/09/2024;F04;Nilo;32;Cundinamarca;849.5882353;11495;33;hembras;MANUAL;1.87
26/09/2024;F04;Nilo;32;Cundinamarca;986.0588235;6528;33;machos;MANUAL;1.913
27/09/2024;F04;Nilo;32;Cundinamarca;37.71428571;26311;34;machos;MANUAL;1.588
30/09/2024;E37;Silvania;23;Cundinamarca;509.2439024;5515;40;machos;MANUAL;2.52
30/09/2024;E37;Silvania;23;Cundinamarca;509.2439024;5515;40;hembras;MANUAL;2.52
30/09/2024;E37;Silvania;23;Cundinamarca;548.2682927;5344;40;machos;MANUAL;2.7
30/09/2024;E37;Silvania;23;Cundinamarca;548.2682927;5344;40;hembras;MANUAL;2.7
1/10/2024;E37;Silvania;23;Cundinamarca;564.7142857;1020;41;machos;MANUAL;2.8
1/10/2024;E37;Silvania;23;Cundinamarca;564.7142857;1020;41;hembras;MANUAL;2.8
1/10/2024;E19;Granada;18;Cundinamarca;687;8378;39;machos;MANUAL;2.277
1/10/2024;E19;Granada;18;Cundinamarca;682;136;39;machos;MANUAL;2.532
1/10/2024;E19;Granada;18;Cundinamarca;682;136;39;hembras;MANUAL;2.532
1/10/2024;E19;Granada;18;Cundinamarca;670;680;39;machos;MANUAL;2.324
1/10/2024;E19;Granada;18;Cundinamarca;670;680;39;hembras;MANUAL;2.324
1/10/2024;E37;Silvania;23;Cundinamarca;522.8095238;3176;41;machos;MANUAL;2.65
1/10/2024;E37;Silvania;23;Cundinamarca;522.8095238;3176;41;hembras;MANUAL;2.65
1/10/2024;E38;Silvania;23;Cundinamarca;546.4285714;6817;34;machos;MANUAL;2
1/10/2024;E38;Silvania;23;Cundinamarca;493.8571429;7290;34;hembras;MANUAL;1.624
1/10/2024;E38;Silvania;23;Cundinamarca;493.8571429;7290;34;machos;MANUAL;1.624
1/10/2024;E19;Granada;18;Cundinamarca;683;5887;39;machos;MANUAL;2.393
1/10/2024;E19;Granada;18;Cundinamarca;683;5887;39;hembras;MANUAL;2.393
1/10/2024;E19;Granada;18;Cundinamarca;690;6777;39;machos;MANUAL;2.301
1/10/2024;E19;Granada;18;Cundinamarca;690;6777;39;hembras;MANUAL;2.301
1/10/2024;E38;Silvania;23;Cundinamarca;490.4285714;6809;34;hembras;MANUAL;1.763
1/10/2024;E38;Silvania;23;Cundinamarca;546.4285714;7272;34;machos;MANUAL;1.927
1/10/2024;E34;Silvania;23;Cundinamarca;975.25;16206;31;hembras;MANUAL;1.378
1/10/2024;E34;Silvania;23;Cundinamarca;747.75;10546;31;machos;MANUAL;1.731
1/10/2024;E34;Silvania;23;Cundinamarca;697.75;9438;31;machos;MANUAL;1.736
1/10/2024;E34;Silvania;23;Cundinamarca;314;4286;31;machos;MANUAL;1.746
1/10/2024;E34;Silvania;23;Cundinamarca;511.5;8001;31;hembras;MANUAL;1.458
2/10/2024;E34;Silvania;23;Cundinamarca;526.2727273;7992;32;hembras;MANUAL;1.52
2/10/2024;E34;Silvania;23;Cundinamarca;323.8484848;4280;32;machos;MANUAL;1.862
2/10/2024;E34;Silvania;23;Cundinamarca;720.2121212;9423;32;machos;MANUAL;1.77
2/10/2024;E30;Silvania;23;Cundinamarca;454.1724138;7322;28;machos;MANUAL;1.403
2/10/2024;E30;Silvania;23;Cundinamarca;454.1724138;7322;28;machos;MANUAL;1.403
2/10/2024;E30;Silvania;23;Cundinamarca;454.1724138;7322;28;machos;MANUAL;1.403
2/10/2024;E34;Silvania;23;Cundinamarca;773.5454545;10530;32;machos;MANUAL;1.866
2/10/2024;E34;Silvania;23;Cundinamarca;1011.121212;16159;32;hembras;MANUAL;1.45
2/10/2024;E30;Silvania;23;Cundinamarca;534.1724138;8629;28;machos;MANUAL;1.33
2/10/2024;E30;Silvania;23;Cundinamarca;534.1724138;8629;28;machos;MANUAL;1.33
2/10/2024;E30;Silvania;23;Cundinamarca;534.1724138;8629;28;machos;MANUAL;1.33
2/10/2024;E30;Silvania;23;Cundinamarca;454.1724138;7330;28;machos;MANUAL;1.389
2/10/2024;E30;Silvania;23;Cundinamarca;454.1724138;7330;28;hembras;MANUAL;1.389
2/10/2024;E30;Silvania;23;Cundinamarca;549.3448276;9824;28;machos;MANUAL;1.255
2/10/2024;E30;Silvania;23;Cundinamarca;549.3448276;9824;28;hembras;MANUAL;1.255
2/10/2024;E30;Silvania;23;Cundinamarca;768.6551724;13619;28;hembras;MANUAL;1.271
2/10/2024;E90;Arbelaez;23;Cundinamarca;12108.09091;29573;21;hembras;MANUAL;0.771
2/10/2024;E90;Arbelaez;23;Cundinamarca;12108.09091;29573;21;hembras;MANUAL;0.771
2/10/2024;E90;Arbelaez;23;Cundinamarca;12108.09091;29573;21;hembras;MANUAL;0.771
2/10/2024;E90;Arbelaez;23;Cundinamarca;12108.09091;29573;21;hembras;MANUAL;0.771
2/10/2024;E90;Arbelaez;23;Cundinamarca;12108.09091;29573;21;machos;MANUAL;0.771
2/10/2024;E90;Arbelaez;23;Cundinamarca;12108.09091;29573;21;machos;MANUAL;0.771
2/10/2024;E90;Arbelaez;23;Cundinamarca;12108.09091;29573;21;machos;MANUAL;0.771
2/10/2024;E90;Arbelaez;23;Cundinamarca;12108.09091;29573;21;machos;MANUAL;0.771
2/10/2024;E38;Silvania;23;Cundinamarca;501.2222222;6797;35;hembras;MANUAL;1.774
2/10/2024;E19;Granada;18;Cundinamarca;700.4634146;6757;40;machos;MANUAL;2.337
2/10/2024;E19;Granada;18;Cundinamarca;700.4634146;6757;40;hembras;MANUAL;2.337
2/10/2024;E19;Granada;18;Cundinamarca;688.7560976;5870;40;machos;MANUAL;2.337
2/10/2024;E19;Granada;18;Cundinamarca;688.7560976;5870;40;hembras;MANUAL;2.337
2/10/2024;E38;Silvania;23;Cundinamarca;507.8888889;7281;35;hembras;MANUAL;1.714
2/10/2024;E38;Silvania;23;Cundinamarca;507.8888889;7281;35;machos;MANUAL;1.714
2/10/2024;E37;Silvania;23;Cundinamarca;524.5813953;3131;42;machos;MANUAL;2.75
2/10/2024;E37;Silvania;23;Cundinamarca;524.5813953;3131;42;hembras;MANUAL;2.75
2/10/2024;E19;Granada;18;Cundinamarca;655.5853659;676;40;machos;MANUAL;2.4
2/10/2024;E19;Granada;18;Cundinamarca;655.5853659;676;40;hembras;MANUAL;2.4
2/10/2024;E19;Granada;18;Cundinamarca;666.3170732;130;40;machos;MANUAL;2.629
2/10/2024;E19;Granada;18;Cundinamarca;666.3170732;130;40;hembras;MANUAL;2.629
2/10/2024;E19;Granada;18;Cundinamarca;704.3658537;8304;40;machos;MANUAL;2.382
2/10/2024;E37;Silvania;23;Cundinamarca;556.2093023;983;42;machos;MANUAL;2.883
2/10/2024;E37;Silvania;23;Cundinamarca;556.2093023;983;42;hembras;MANUAL;2.883
3/10/2024;E19;Granada;18;Cundinamarca;724.2380952;8200;41;machos;MANUAL;2.499
3/10/2024;E19;Granada;18;Cundinamarca;651.3809524;122;41;machos;MANUAL;2.712
3/10/2024;E19;Granada;18;Cundinamarca;651.3809524;122;41;hembras;MANUAL;2.712
3/10/2024;E19;Granada;18;Cundinamarca;706.6190476;5836;41;machos;MANUAL;2.561
3/10/2024;E19;Granada;18;Cundinamarca;706.6190476;5836;41;hembras;MANUAL;2.561
5/10/2024;E93;Cabuyaro;34;Meta;496.9310345;6970;28;hembras;AUTOMATICA;1.63
5/10/2024;E93;Cabuyaro;34;Meta;496.9310345;6970;28;hembras;AUTOMATICA;1.627
5/10/2024;E93;Cabuyaro;34;Meta;467.6206897;6957;28;machos;AUTOMATICA;1.811
5/10/2024;E93;Cabuyaro;34;Meta;467.6206897;6957;28;machos;AUTOMATICA;1.805
5/10/2024;E93;Cabuyaro;34;Meta;467.6206897;6957;28;machos;AUTOMATICA;1.814
5/10/2024;E93;Cabuyaro;34;Meta;496.9310345;6970;28;hembras;AUTOMATICA;1.61
5/10/2024;E93;Cabuyaro;34;Meta;514.7142857;7466;27;hembras;AUTOMATICA;1.42
5/10/2024;E93;Cabuyaro;34;Meta;514.7142857;7466;27;hembras;AUTOMATICA;1.422
5/10/2024;E93;Cabuyaro;34;Meta;484.3571429;7466;27;machos;AUTOMATICA;1.535
5/10/2024;E93;Cabuyaro;34;Meta;514.7142857;7466;27;hembras;AUTOMATICA;1.417
5/10/2024;E93;Cabuyaro;34;Meta;484.3571429;7466;27;machos;AUTOMATICA;1.54
5/10/2024;E93;Cabuyaro;34;Meta;484.3571429;7466;27;machos;AUTOMATICA;1.55
7/10/2024;E93;Cabuyaro;34;Meta;84.76666667;7442;29;machos;AUTOMATICA;1.75
7/10/2024;E93;Cabuyaro;34;Meta;84.76666667;7442;29;machos;AUTOMATICA;1.73
7/10/2024;EA6;Facatativa;12;Cundinamarca;905.6666667;13091;38;hembras;MANUAL;1.958
7/10/2024;EA6;Facatativa;12;Cundinamarca;580.5384615;8429;38;hembras;MANUAL;1.979
7/10/2024;EA6;Facatativa;12;Cundinamarca;1277.974359;18750;38;hembras;MANUAL;1.884
7/10/2024;E93;Cabuyaro;34;Meta;56.43333333;7453;29;hembras;AUTOMATICA;1.56
7/10/2024;E93;Cabuyaro;34;Meta;84.76666667;7442;29;machos;AUTOMATICA;1.72
7/10/2024;E93;Cabuyaro;34;Meta;56.43333333;7453;29;hembras;AUTOMATICA;1.58
7/10/2024;E34;Silvania;23;Cundinamarca;1151.631579;14880;37;hembras;MANUAL;1.878
7/10/2024;E34;Silvania;23;Cundinamarca;891.6315789;9090;37;machos;MANUAL;2.252
7/10/2024;E40;Fusagasuga;21;Cundinamarca;904.1428571;11956;34;hembras;MANUAL;1.77
7/10/2024;E40;Fusagasuga;21;Cundinamarca;146.4285714;1994;34;hembras;MANUAL;1.76
7/10/2024;E56;Nilo;32;Cundinamarca;682.4285714;5000;34;machos;MANUAL;1.918
7/10/2024;E56;Nilo;32;Cundinamarca;1120.714286;8000;34;machos;MANUAL;1.992
7/10/2024;E56;Nilo;32;Cundinamarca;959;13419;34;hembras;MANUAL;1.797
7/10/2024;E56;Nilo;32;Cundinamarca;858.4285714;12243;34;machos;MANUAL;1.782
7/10/2024;E56;Nilo;32;Cundinamarca;858.4285714;12243;34;hembras;MANUAL;1.782
7/10/2024;E13;La Mesa;34;Cundinamarca;1110.25;16675;31;machos;MANUAL;1.626
7/10/2024;E13;La Mesa;34;Cundinamarca;1110.25;16675;31;hembras;MANUAL;1.626
7/10/2024;E13;La Mesa;34;Cundinamarca;1235.25;20666;31;machos;MANUAL;1.375
7/10/2024;E13;La Mesa;34;Cundinamarca;1235.25;20666;31;hembras;MANUAL;1.375
7/10/2024;E13;La Mesa;34;Cundinamarca;479;7377;31;hembras;MANUAL;1.467
7/10/2024;E13;La Mesa;34;Cundinamarca;389;5570;31;machos;MANUAL;1.654
7/10/2024;E13;La Mesa;34;Cundinamarca;389;5570;31;machos;MANUAL;1.654
7/10/2024;E13;La Mesa;34;Cundinamarca;389;5691;31;machos;MANUAL;1.683
7/10/2024;E13;La Mesa;34;Cundinamarca;389;5691;31;machos;MANUAL;1.683
7/10/2024;E20;Granada;18;Cundinamarca;779;10572;31;machos;MANUAL;1.81
7/10/2024;E20;Granada;18;Cundinamarca;514;6351;31;machos;MANUAL;1.744
7/10/2024;E20;Granada;18;Cundinamarca;474;6193;31;machos;MANUAL;1.858
7/10/2024;E20;Granada;18;Cundinamarca;474;6193;31;hembras;MANUAL;1.858
7/10/2024;E20;Granada;18;Cundinamarca;750.25;10995;31;machos;MANUAL;1.63
7/10/2024;E20;Granada;18;Cundinamarca;750.25;10995;31;hembras;MANUAL;1.63
7/10/2024;E40;Fusagasuga;21;Cundinamarca;1067.571429;14169;34;machos;MANUAL;1.865
7/10/2024;E40;Fusagasuga;21;Cundinamarca;1067.571429;14169;34;machos;MANUAL;1.865
7/10/2024;E30;Silvania;23;Cundinamarca;186.0588235;7272;33;machos;MANUAL;1.827
7/10/2024;E30;Silvania;23;Cundinamarca;186.0588235;7272;33;machos;MANUAL;1.827
7/10/2024;E30;Silvania;23;Cundinamarca;186.0588235;7272;33;machos;MANUAL;1.827
7/10/2024;E34;Silvania;23;Cundinamarca;759;3577;37;machos;MANUAL;2.233
7/10/2024;E34;Silvania;23;Cundinamarca;332.6842105;1214;37;machos;MANUAL;2.257
7/10/2024;E34;Silvania;23;Cundinamarca;591.6315789;7923;37;hembras;MANUAL;1.896
7/10/2024;E30;Silvania;23;Cundinamarca;310.7647059;13569;33;hembras;MANUAL;1.686
7/10/2024;E02;Villeta                        ;28;Cundinamarca;581.3529412;8071;33;machos;MANUAL;1.827
7/10/2024;E02;Villeta                        ;28;Cundinamarca;568.4117647;8428;33;hembras;MANUAL;1.667
7/10/2024;E02;Villeta                        ;28;Cundinamarca;457.8235294;6466;33;hembras;MANUAL;1.66
7/10/2024;E02;Villeta                        ;28;Cundinamarca;411.9411765;5663;33;machos;MANUAL;1.855
7/10/2024;E02;Villeta                        ;28;Cundinamarca;404.8823529;5818;33;hembras;MANUAL;1.627
7/10/2024;E02;Villeta                        ;28;Cundinamarca;411.9411765;5667;33;machos;MANUAL;1.862
7/10/2024;E90;Arbelaez;23;Cundinamarca;9865.666667;29675;26;hembras;MANUAL;0.771
7/10/2024;E90;Arbelaez;23;Cundinamarca;9865.666667;29675;26;hembras;MANUAL;0.771
7/10/2024;E90;Arbelaez;23;Cundinamarca;9865.666667;29675;26;hembras;MANUAL;0.771
7/10/2024;E90;Arbelaez;23;Cundinamarca;9865.666667;29675;26;hembras;MANUAL;0.771
7/10/2024;E90;Arbelaez;23;Cundinamarca;9865.666667;29675;26;machos;MANUAL;0.771
7/10/2024;E90;Arbelaez;23;Cundinamarca;9865.666667;29675;26;machos;MANUAL;0.771
7/10/2024;E90;Arbelaez;23;Cundinamarca;9865.666667;29675;26;machos;MANUAL;0.771
7/10/2024;E90;Arbelaez;23;Cundinamarca;9865.666667;29675;26;machos;MANUAL;0.771
7/10/2024;E30;Silvania;23;Cundinamarca;221.3529412;9783;33;machos;MANUAL;1.63
7/10/2024;E30;Silvania;23;Cundinamarca;221.3529412;9783;33;hembras;MANUAL;1.63
7/10/2024;E30;Silvania;23;Cundinamarca;186.0588235;7263;33;machos;MANUAL;1.881
7/10/2024;E30;Silvania;23;Cundinamarca;186.0588235;7263;33;hembras;MANUAL;1.881
7/10/2024;E30;Silvania;23;Cundinamarca;221.3529412;8581;33;machos;MANUAL;1.8
7/10/2024;E30;Silvania;23;Cundinamarca;221.3529412;8581;33;machos;MANUAL;1.8
7/10/2024;E30;Silvania;23;Cundinamarca;221.3529412;8581;33;machos;MANUAL;1.8
7/10/2024;E20;Granada;18;Cundinamarca;969.3225806;13507;30;hembras;MANUAL;1.669
7/10/2024;E20;Granada;18;Cundinamarca;522.8709677;16240;30;machos;MANUAL;1.78
7/10/2024;E20;Granada;18;Cundinamarca;522.8709677;16240;30;hembras;MANUAL;1.78
7/10/2024;E20;Granada;18;Cundinamarca;476.4193548;7916;30;machos;MANUAL;1.568
7/10/2024;E20;Granada;18;Cundinamarca;476.4193548;7916;30;hembras;MANUAL;1.568
7/10/2024;E20;Granada;18;Cundinamarca;423.516129;6798;30;hembras;MANUAL;1.665
7/10/2024;E24;Arbelaez;23;Cundinamarca;165.6666667;20000;5;machos;MANUAL;1.656
7/10/2024;E24;Arbelaez;23;Cundinamarca;165.6666667;20000;5;machos;MANUAL;1.656
7/10/2024;E24;Arbelaez;23;Cundinamarca;165.6666667;20000;5;hembras;MANUAL;1.656
7/10/2024;E24;Arbelaez;23;Cundinamarca;165.6666667;20000;5;hembras;MANUAL;1.656
7/10/2024;E24;Arbelaez;23;Cundinamarca;199;25000;5;machos;MANUAL;1.638
7/10/2024;E24;Arbelaez;23;Cundinamarca;199;25000;5;machos;MANUAL;1.638
7/10/2024;E24;Arbelaez;23;Cundinamarca;199;25000;5;hembras;MANUAL;1.638
7/10/2024;E24;Arbelaez;23;Cundinamarca;199;25000;5;hembras;MANUAL;1.638
7/10/2024;E24;Arbelaez;23;Cundinamarca;199;19000;5;machos;MANUAL;1.616
7/10/2024;E24;Arbelaez;23;Cundinamarca;199;19000;5;machos;MANUAL;1.616
7/10/2024;E24;Arbelaez;23;Cundinamarca;199;19000;5;hembras;MANUAL;1.616
7/10/2024;E24;Arbelaez;23;Cundinamarca;199;19000;5;hembras;MANUAL;1.616
7/10/2024;E93;Cabuyaro;34;Meta;56.43333333;7453;29;hembras;AUTOMATICA;1.57
7/10/2024;E93;Cabuyaro;34;Meta;72.12903226;6956;30;hembras;AUTOMATICA;1.78
7/10/2024;E93;Cabuyaro;34;Meta;72.12903226;6956;30;hembras;AUTOMATICA;1.785
7/10/2024;E93;Cabuyaro;34;Meta;72.12903226;6956;30;hembras;AUTOMATICA;1.78
7/10/2024;E90;Arbelaez;23;Cundinamarca;456.2148148;12344;26;hembras;MANUAL;1.782
7/10/2024;E90;Arbelaez;23;Cundinamarca;456.2148148;12344;26;hembras;MANUAL;1.782
7/10/2024;E90;Arbelaez;23;Cundinamarca;456.2148148;12344;26;hembras;MANUAL;1.782
7/10/2024;E90;Arbelaez;23;Cundinamarca;456.2148148;12344;26;hembras;MANUAL;1.782
7/10/2024;E90;Arbelaez;23;Cundinamarca;456.2148148;12344;26;machos;MANUAL;1.782
7/10/2024;E90;Arbelaez;23;Cundinamarca;456.2148148;12344;26;machos;MANUAL;1.782
7/10/2024;E90;Arbelaez;23;Cundinamarca;456.2148148;12344;26;machos;MANUAL;1.782
7/10/2024;E90;Arbelaez;23;Cundinamarca;456.2148148;12344;26;machos;MANUAL;1.782
7/10/2024;E90;Arbelaez;23;Cundinamarca;45.3837037;23000;26;hembras;MANUAL;2.05
7/10/2024;E90;Arbelaez;23;Cundinamarca;45.3837037;23000;26;hembras;MANUAL;2.05
7/10/2024;E90;Arbelaez;23;Cundinamarca;45.3837037;23000;26;hembras;MANUAL;2.05
7/10/2024;E90;Arbelaez;23;Cundinamarca;45.3837037;23000;26;hembras;MANUAL;2.05
7/10/2024;E90;Arbelaez;23;Cundinamarca;45.3837037;23000;26;machos;MANUAL;2.05
7/10/2024;E90;Arbelaez;23;Cundinamarca;45.3837037;23000;26;machos;MANUAL;2.05
7/10/2024;E90;Arbelaez;23;Cundinamarca;45.3837037;23000;26;machos;MANUAL;2.05
7/10/2024;E90;Arbelaez;23;Cundinamarca;45.3837037;23000;26;machos;MANUAL;2.05
7/10/2024;E87;Paratebueno;34;Cundinamarca;62.83870968;7218;30;machos;AUTOMATICA;1.925
7/10/2024;E87;Paratebueno;34;Cundinamarca;62.83870968;7218;30;machos;AUTOMATICA;1.913
7/10/2024;E87;Paratebueno;34;Cundinamarca;62.83870968;7218;30;machos;AUTOMATICA;1.921
7/10/2024;E87;Paratebueno;34;Cundinamarca;266.483871;7288;30;hembras;AUTOMATICA;1.746
7/10/2024;E87;Paratebueno;34;Cundinamarca;266.483871;7288;30;hembras;AUTOMATICA;1.754
7/10/2024;E87;Paratebueno;34;Cundinamarca;266.483871;7288;30;hembras;AUTOMATICA;1.762
8/10/2024;E05;La Vega                        ;27;Cundinamarca;126.2727273;9300;10;machos;MANUAL;0.18
8/10/2024;E05;La Vega                        ;27;Cundinamarca;126.2727273;9300;10;machos;MANUAL;0.18
8/10/2024;E05;La Vega                        ;27;Cundinamarca;122.6363636;9200;10;hembras;MANUAL;0.17
8/10/2024;E27;Fusagasuga;21;Cundinamarca;130.25;7500;7;hembras;MANUAL;0.16
8/10/2024;E27;Fusagasuga;21;Cundinamarca;149;7500;7;hembras;MANUAL;0.167
8/10/2024;E27;Fusagasuga;21;Cundinamarca;149;7500;7;hembras;MANUAL;0.167
8/10/2024;E27;Fusagasuga;21;Cundinamarca;149;7500;7;machos;MANUAL;0.167
8/10/2024;E27;Fusagasuga;21;Cundinamarca;156.5;9000;7;machos;MANUAL;0.18
8/10/2024;E27;Fusagasuga;21;Cundinamarca;156.5;9000;7;machos;MANUAL;0.18
8/10/2024;E27;Fusagasuga;21;Cundinamarca;136.5;7800;7;machos;MANUAL;0.155
8/10/2024;E27;Fusagasuga;21;Cundinamarca;136.5;7800;7;machos;MANUAL;0.155
8/10/2024;E27;Fusagasuga;21;Cundinamarca;136.5;7500;7;machos;MANUAL;0.195
8/10/2024;E27;Fusagasuga;21;Cundinamarca;136.5;7500;7;machos;MANUAL;0.195
8/10/2024;E27;Fusagasuga;21;Cundinamarca;164;8964;7;hembras;MANUAL;0.17
8/10/2024;E27;Fusagasuga;21;Cundinamarca;164;8964;7;hembras;MANUAL;0.17
8/10/2024;E27;Fusagasuga;21;Cundinamarca;164;8964;7;machos;MANUAL;0.17
8/10/2024;E31;Fusagasuga;21;Cundinamarca;272.6;7541;24;hembras;MANUAL;0.762
8/10/2024;E31;Fusagasuga;21;Cundinamarca;290.2;8120;24;hembras;MANUAL;0.65
8/10/2024;E31;Fusagasuga;21;Cundinamarca;263;6656;24;machos;MANUAL;0.865
9/10/2024;E90;Arbelaez;23;Cundinamarca;16399;29610;28;hembras;MANUAL;1.338
9/10/2024;E90;Arbelaez;23;Cundinamarca;16399;29610;28;hembras;MANUAL;1.338
9/10/2024;E90;Arbelaez;23;Cundinamarca;16399;29610;28;hembras;MANUAL;1.338
9/10/2024;E90;Arbelaez;23;Cundinamarca;16399;29610;28;hembras;MANUAL;1.338
9/10/2024;E90;Arbelaez;23;Cundinamarca;16399;29610;28;machos;MANUAL;1.338
9/10/2024;E90;Arbelaez;23;Cundinamarca;16399;29610;28;machos;MANUAL;1.338
9/10/2024;E90;Arbelaez;23;Cundinamarca;16399;29610;28;machos;MANUAL;1.338
9/10/2024;E90;Arbelaez;23;Cundinamarca;16399;29610;28;machos;MANUAL;1.338
9/10/2024;E90;Arbelaez;23;Cundinamarca;1639;29610;28;hembras;MANUAL;1.318
9/10/2024;E90;Arbelaez;23;Cundinamarca;1639;29610;28;hembras;MANUAL;1.318
9/10/2024;E90;Arbelaez;23;Cundinamarca;1639;29610;28;hembras;MANUAL;1.318
9/10/2024;E90;Arbelaez;23;Cundinamarca;1639;29610;28;hembras;MANUAL;1.318
9/10/2024;E90;Arbelaez;23;Cundinamarca;1639;29610;28;machos;MANUAL;1.318
9/10/2024;E90;Arbelaez;23;Cundinamarca;1639;29610;28;machos;MANUAL;1.318
9/10/2024;E90;Arbelaez;23;Cundinamarca;1639;29610;28;machos;MANUAL;1.318
9/10/2024;E90;Arbelaez;23;Cundinamarca;1639;29610;28;machos;MANUAL;1.318
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.51
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.51
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.51
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.51
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.51
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.51
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.51
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.51
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.494
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.494
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.494
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.494
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.494
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.494
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.494
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.494
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.422
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.422
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.422
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;hembras;MANUAL;1.422
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.422
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.422
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.422
9/10/2024;E90;Arbelaez;23;Cundinamarca;16467.96552;29471;28;machos;MANUAL;1.422
9/10/2024;E34;Silvania;23;Cundinamarca;737;3089;39;machos;MANUAL;2.341
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.384
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.384
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.384
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.384
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.384
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.384
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.384
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.384
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.375
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.375
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.375
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;hembras;MANUAL;1.375
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.375
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.375
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.375
9/10/2024;E90;Arbelaez;23;Cundinamarca;1454.172414;23871;28;machos;MANUAL;1.375
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.516
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.516
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.516
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;hembras;MANUAL;1.516
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.516
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.516
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.516
9/10/2024;E90;Arbelaez;23;Cundinamarca;1455.551724;23128;28;machos;MANUAL;1.516
